value,index
286,11794
285,11795
285,11795
284,11796
283,11797
283,11797
283,11798
284,11798
284,11799
285,11799
286,11800
287,11800
289,11801
291,11801
293,11802
294,11803
296,11803
298,11804
299,11804
301,11805
302,11805
302,11806
302,11806
302,11807
302,11807
301,11808
300,11808
299,11809
298,11810
297,11810
295,11811
294,11811
293,11812
291,11812
290,11813
288,11813
287,11814
286,11814
286,11815
285,11816
284,11816
284,11817
284,11817
284,11819
285,11819
286,11820
287,11820
289,11821
290,11821
292,11822
294,11823
295,11823
297,11824
299,11824
301,11825
302,11825
303,11826
303,11826
304,11827
303,11827
303,11828
302,11828
301,11829
300,11830
299,11830
298,11831
297,11831
295,11832
294,11832
293,11833
292,11833
291,11834
289,11834
288,11835
287,11836
287,11836
286,11837
286,11837
286,11838
286,11838
287,11839
288,11839
289,11840
290,11840
292,11841
294,11842
296,11842
297,11843
299,11843
301,11844
302,11844
304,11845
304,11845
305,11846
305,11846
305,11847
305,11847
304,11848
303,11849
302,11849
301,11850
300,11850
298,11851
297,11851
296,11852
294,11852
293,11853
292,11853
290,11854
289,11855
288,11855
288,11856
287,11856
287,11857
287,11857
287,11858
288,11858
289,11859
290,11859
292,11860
293,11862
295,11862
297,11863
298,11863
300,11864
301,11864
302,11865
303,11865
304,11866
304,11866
304,11867
304,11867
303,11868
302,11869
301,11869
301,11870
299,11870
298,11871
297,11871
295,11872
294,11872
293,11873
292,11873
291,11874
290,11875
289,11875
289,11876
289,11876
288,11877
288,11877
289,11878
289,11878
289,11879
290,11879
292,11880
294,11881
295,11881
297,11882
298,11882
300,11883
301,11883
302,11884
304,11884
305,11885
305,11885
305,11886
305,11886
305,11887
304,11888
303,11888
302,11889
301,11889
300,11890
299,11890
297,11891
296,11891
295,11892
294,11892
293,11893
293,11894
291,11894
291,11895
290,11895
290,11896
290,11896
290,11897
290,11897
290,11898
291,11898
292,11899
293,11900
295,11900
297,11901
298,11901
299,11902
301,11902
302,11904
303,11904
304,11905
305,11905
305,11906
305,11906
305,11907
304,11908
304,11908
303,11909
302,11909
302,11910
302,11910
301,11911
300,11911
300,11912
299,11912
299,11913
298,11914
298,11914
297,11915
297,11915
297,11916
297,11916
297,11917
297,11917
297,11918
297,11918
297,11919
298,11920
298,11920
299,11921
300,11921
300,11922
301,11922
302,11923
302,11923
302,11924
303,11924
303,11925
303,11925
303,11926
303,11927
303,11927
303,11928
302,11928
301,11929
301,11929
301,11930
300,11930
299,11931
299,11931
299,11932
298,11933
298,11933
297,11934
297,11934
296,11935
296,11935
296,11936
296,11936
296,11937
296,11937
296,11938
297,11939
297,11939
298,11940
299,11940
299,11941
300,11941
300,11942
301,11942
301,11943
302,11943
302,11944
303,11944
303,11945
303,11947
303,11947
303,11948
302,11948
302,11949
301,11949
302,11950
301,11950
300,11951
300,11951
299,11952
299,11953
298,11953
298,11954
298,11954
298,11955
297,11955
297,11956
297,11956
297,11957
297,11957
297,11958
298,11959
298,11959
298,11960
299,11960
300,11961
301,11961
301,11962
302,11962
303,11963
303,11963
304,11964
305,11964
305,11965
305,11966
305,11966
305,11967
305,11967
305,11968
304,11968
304,11969
304,11969
304,11970
303,11970
303,11971
303,11972
302,11972
302,11973
301,11973
301,11974
301,11974
301,11975
301,11975
301,11976
301,11976
301,11977
301,11978
301,11978
302,11979
302,11979
303,11980
303,11980
304,11981
304,11981
305,11982
306,11982
306,11983
307,11983
307,11984
308,11985
308,11985
308,11986
308,11986
307,11987
307,11987
307,11988
306,11988
306,11990
305,11990
305,11991
304,11992
304,11992
303,11993
303,11993
302,11994
302,11994
301,11995
301,11995
302,11996
301,11996
301,11997
301,11998
301,11998
301,11999
302,11999
302,12000
302,12000
303,12001
303,12001
304,12002
304,12002
305,12003
305,12003
305,12004
306,12005
306,12005
306,12006
306,12006
306,12007
306,12007
305,12008
305,12008
305,12009
304,12009
303,12010
303,12011
302,12011
302,12012
301,12012
301,12013
300,12013
300,12014
299,12014
299,12015
299,12015
299,12016
298,12017
298,12017
298,12018
298,12018
299,12019
299,12019
300,12020
300,12020
300,12021
301,12021
302,12022
302,12022
303,12023
303,12024
303,12024
304,12025
304,12025
303,12026
304,12026
303,12027
303,12027
302,12028
302,12028
301,12029
301,12030
300,12030
300,12032
299,12032
299,12033
298,12033
297,12034
297,12034
297,12035
296,12035
296,12036
296,12037
296,12037
296,12038
296,12038
296,12039
296,12039
297,12040
297,12040
297,12041
298,12041
299,12042
299,12042
300,12043
300,12044
300,12044
301,12045
302,12045
302,12046
302,12046
301,12047
301,12047
301,12048
300,12048
300,12049
299,12050
298,12050
298,12051
298,12051
297,12052
296,12052
296,12053
296,12053
295,12054
295,12054
294,12055
294,12056
294,12056
294,12057
294,12057
294,12058
294,12058
294,12059
295,12059
296,12060
296,12060
297,12061
297,12061
298,12062
299,12063
299,12063
299,12064
300,12064
301,12065
300,12065
300,12066
300,12066
300,12067
299,12067
299,12068
298,12069
298,12069
297,12070
297,12070
296,12071
296,12071
295,12072
294,12072
294,12073
293,12073
293,12075
292,12076
292,12076
292,12077
291,12077
291,12078
291,12078
291,12079
291,12079
291,12080
291,12080
292,12081
292,12081
293,12082
293,12083
294,12083
294,12084
294,12084
295,12085
295,12085
295,12086
295,12086
295,12087
295,12087
295,12088
294,12089
295,12089
294,12090
294,12090
294,12091
295,12091
295,12092
295,12092
295,12093
296,12093
296,12094
297,12095
298,12095
299,12096
300,12096
301,12097
303,12097
304,12098
305,12098
307,12099
309,12099
311,12100
313,12100
315,12101
317,12102
319,12102
322,12103
324,12103
326,12104
328,12104
330,12105
332,12105
333,12106
335,12106
336,12107
338,12108
339,12108
340,12109
341,12109
342,12110
344,12110
344,12111
345,12111
345,12112
347,12112
347,12113
348,12114
348,12114
348,12115
349,12115
349,12116
350,12116
351,12118
351,12118
351,12119
352,12119
352,12120
352,12120
352,12121
353,12122
354,12122
354,12123
354,12123
355,12124
355,12124
355,12125
355,12125
355,12126
354,12126
354,12127
353,12128
352,12128
352,12129
351,12129
350,12130
349,12130
348,12131
348,12131
347,12132
346,12132
345,12133
345,12134
344,12134
343,12135
343,12135
342,12136
342,12136
342,12137
341,12137
341,12138
341,12138
341,12139
341,12139
341,12140
341,12141
342,12141
342,12142
342,12142
342,12143
342,12143
343,12144
342,12144
343,12145
342,12145
341,12146
340,12147
339,12147
338,12148
336,12148
335,12149
333,12149
332,12150
331,12150
329,12151
327,12151
326,12152
325,12153
323,12153
323,12154
321,12154
320,12155
320,12155
319,12156
318,12156
318,12157
318,12157
318,12158
318,12158
319,12160
320,12161
320,12161
322,12162
323,12162
324,12163
324,12163
325,12164
326,12164
326,12165
326,12165
326,12166
326,12167
325,12167
325,12168
324,12168
322,12169
321,12169
320,12170
318,12170
317,12171
315,12171
314,12172
313,12173
312,12173
311,12174
309,12174
308,12175
308,12175
307,12176
306,12176
306,12177
306,12177
306,12178
306,12178
306,12179
307,12180
308,12180
309,12181
310,12181
311,12182
313,12182
313,12183
314,12183
315,12184
316,12184
317,12185
316,12186
316,12186
316,12187
315,12187
314,12188
312,12188
311,12189
311,12189
309,12190
308,12190
307,12191
305,12192
304,12192
303,12193
302,12193
301,12194
300,12194
300,12195
299,12195
299,12196
299,12196
298,12197
299,12197
299,12198
300,12199
300,12199
300,12200
301,12200
302,12201
303,12201
303,12203
303,12203
304,12204
304,12204
305,12205
305,12206
306,12206
305,12207
305,12207
305,12208
304,12208
304,12209
304,12209
303,12210
302,12210
302,12211
301,12212
301,12212
300,12213
300,12213
299,12214
299,12214
299,12215
298,12215
298,12216
298,12216
298,12217
298,12217
298,12218
298,12219
299,12219
299,12220
300,12220
300,12221
301,12221
301,12222
302,12222
303,12223
303,12223
304,12224
304,12225
305,12225
304,12226
304,12226
304,12227
304,12227
304,12228
303,12228
303,12229
302,12229
302,12230
301,12231
301,12231
300,12232
300,12232
299,12233
299,12233
299,12234
298,12234
298,12235
297,12235
297,12236
297,12236
297,12237
297,12238
297,12238
298,12239
298,12239
299,12240
299,12240
300,12241
300,12241
301,12242
302,12242
302,12243
302,12244
303,12244
303,12246
303,12246
303,12247
303,12247
302,12248
302,12248
302,12249
301,12249
300,12250
300,12251
300,12251
299,12252
298,12252
298,12253
298,12253
297,12254
297,12254
296,12255
296,12255
295,12256
296,12256
295,12257
295,12258
295,12258
295,12259
296,12259
296,12260
297,12260
298,12261
298,12261
298,12262
299,12262
299,12263
300,12264
300,12264
301,12265
301,12265
301,12266
301,12266
301,12267
301,12267
300,12268
300,12268
299,12269
299,12270
298,12270
298,12271
297,12271
297,12272
296,12272
296,12273
295,12273
295,12274
295,12274
294,12275
294,12275
294,12276
294,12277
294,12277
294,12278
294,12278
294,12279
294,12279
295,12280
296,12280
296,12281
297,12281
297,12282
298,12283
298,12283
299,12284
299,12284
300,12285
299,12285
300,12286
300,12286
299,12288
299,12288
299,12289
298,12290
298,12290
297,12291
297,12291
296,12292
296,12292
296,12293
295,12293
295,12294
295,12294
294,12295
294,12295
294,12296
294,12297
294,12297
294,12298
294,12298
294,12299
295,12299
295,12300
296,12300
296,12301
297,12301
297,12302
298,12303
299,12303
299,12304
300,12304
300,12305
301,12305
301,12306
301,12306
301,12307
300,12307
300,12308
300,12309
299,12309
299,12310
299,12310
298,12311
298,12311
298,12312
297,12312
297,12313
296,12313
296,12314
296,12314
295,12315
296,12316
295,12316
295,12317
295,12317
295,12318
296,12318
296,12319
296,12319
297,12320
298,12320
298,12321
299,12322
300,12322
300,12323
301,12323
301,12324
302,12324
302,12325
302,12325
303,12326
302,12326
302,12327
302,12328
301,12328
301,12329
301,12329
300,12331
300,12331
299,12332
299,12332
298,12333
298,12333
298,12334
298,12334
297,12335
297,12336
297,12336
297,12337
297,12337
297,12338
297,12338
297,12339
298,12339
299,12340
299,12340
300,12341
301,12342
301,12342
302,12343
302,12343
303,12344
304,12344
304,12345
305,12345
305,12346
305,12346
305,12347
305,12348
304,12348
304,12349
304,12349
304,12350
303,12350
303,12351
303,12351
302,12352
302,12352
302,12353
301,12353
301,12354
301,12355
300,12355
300,12356
300,12356
300,12357
301,12357
301,12358
301,12358
302,12359
302,12359
303,12360
303,12361
304,12361
305,12362
305,12362
306,12363
307,12363
307,12364
308,12364
308,12365
308,12365
308,12366
308,12367
308,12367
307,12368
306,12368
307,12369
306,12369
305,12370
304,12370
304,12371
303,12371
302,12372
302,12372
301,12374
301,12375
300,12375
300,12376
300,12376
299,12377
299,12377
299,12378
300,12378
300,12379
301,12379
301,12380
302,12381
303,12381
304,12382
304,12382
305,12383
306,12383
307,12384
307,12384
308,12385
308,12385
308,12386
308,12387
308,12387
307,12388
306,12388
305,12389
304,12389
303,12390
303,12390
302,12391
301,12391
300,12392
299,12392
298,12393
297,12394
297,12394
296,12395
295,12395
295,12396
295,12396
295,12397
295,12397
295,12398
295,12398
295,12399
296,12400
297,12400
298,12401
298,12401
299,12402
300,12402
301,12403
301,12403
302,12404
303,12404
303,12405
302,12406
302,12406
302,12407
301,12407
300,12408
299,12408
298,12409
297,12409
297,12410
295,12410
294,12411
293,12411
293,12412
292,12413
291,12413
290,12414
290,12414
289,12416
289,12416
288,12417
289,12417
288,12418
288,12418
289,12419
289,12420
290,12420
291,12421
292,12421
292,12422
293,12422
294,12423
295,12423
295,12424
296,12424
296,12425
297,12426
296,12426
296,12427
296,12427
295,12428
295,12428
294,12429
293,12429
292,12430
291,12430
290,12431
289,12431
288,12432
288,12433
287,12433
286,12434
286,12434
285,12435
284,12435
284,12436
284,12436
284,12437
284,12437
284,12438
285,12439
285,12439
286,12440
287,12440
287,12441
288,12441
289,12442
289,12442
290,12443
291,12443
291,12444
292,12445
292,12445
292,12446
292,12446
291,12447
291,12447
290,12448
290,12448
289,12449
288,12449
287,12450
287,12450
286,12451
285,12452
285,12452
284,12453
283,12453
283,12454
282,12454
282,12455
282,12455
282,12456
281,12456
281,12457
282,12459
282,12459
282,12460
283,12460
284,12461
285,12461
286,12462
286,12462
288,12463
288,12463
289,12464
289,12465
290,12465
290,12466
290,12466
290,12467
290,12467
289,12468
289,12468
288,12469
287,12469
287,12470
286,12470
285,12471
284,12472
284,12472
283,12473
282,12473
281,12474
281,12474
280,12475
280,12475
280,12476
279,12476
280,12477
280,12478
280,12478
281,12479
281,12479
281,12480
282,12480
283,12481
284,12481
284,12482
285,12482
286,12483
286,12484
287,12484
287,12485
288,12485
287,12486
287,12486
287,12487
287,12487
286,12488
285,12488
284,12489
284,12489
283,12490
282,12491
282,12491
281,12492
280,12492
280,12493
279,12493
279,12494
278,12494
278,12495
278,12495
277,12496
277,12497
277,12497
278,12498
278,12498
279,12499
279,12499
280,12500
281,12500
281,12502
282,12502
282,12503
283,12504
284,12504
284,12505
285,12505
285,12506
285,12506
285,12507
285,12507
284,12508
284,12508
283,12509
283,12509
282,12510
281,12511
281,12511
280,12512
279,12512
279,12513
278,12513
278,12514
277,12514
277,12515
276,12515
276,12516
276,12517
276,12517
276,12518
277,12518
277,12519
278,12519
278,12520
279,12520
280,12521
281,12521
281,12522
282,12523
283,12523
283,12524
284,12524
285,12525
285,12525
285,12526
285,12526
285,12527
285,12527
284,12528
283,12528
283,12529
282,12530
282,12530
281,12531
281,12531
280,12532
280,12532
279,12533
278,12533
278,12534
278,12534
277,12535
278,12536
277,12536
278,12537
278,12537
278,12538
278,12538
279,12539
280,12539
281,12540
281,12540
282,12541
283,12542
284,12542
284,12544
285,12544
286,12545
287,12545
287,12546
287,12546
287,12547
287,12547
286,12548
286,12548
285,12549
285,12550
284,12550
284,12551
283,12551
283,12552
282,12552
282,12553
281,12553
281,12554
281,12554
280,12555
280,12556
280,12556
280,12557
280,12557
280,12558
281,12558
281,12559
282,12559
283,12560
283,12560
284,12561
285,12562
286,12562
286,12563
288,12563
288,12564
289,12564
290,12565
290,12565
290,12566
290,12566
290,12567
290,12567
289,12568
288,12569
288,12569
288,12570
287,12570
287,12571
286,12571
286,12572
285,12572
285,12573
284,12573
284,12574
284,12575
283,12575
283,12576
283,12576
283,12577
284,12577
283,12578
284,12578
285,12579
286,12579
286,12580
287,12581
288,12581
289,12582
289,12582
290,12583
291,12583
291,12584
292,12584
292,12585
293,12585
292,12587
292,12587
292,12588
292,12589
291,12589
291,12590
290,12590
290,12591
289,12591
289,12592
288,12592
288,12593
287,12593
287,12594
287,12595
287,12595
286,12596
286,12596
286,12597
286,12597
286,12598
287,12598
287,12599
288,12599
288,12600
289,12601
290,12601
291,12602
291,12602
292,12603
293,12603
294,12604
294,12604
295,12605
295,12605
295,12606
295,12606
295,12607
295,12608
294,12608
294,12609
293,12609
293,12610
293,12610
292,12611
292,12611
291,12612
291,12612
290,12613
290,12614
290,12614
289,12615
289,12615
289,12616
290,12616
289,12617
289,12617
290,12618
290,12618
290,12619
291,12620
292,12620
293,12621
293,12621
294,12622
295,12622
296,12623
296,12623
297,12624
297,12624
298,12625
298,12625
298,12626
298,12627
298,12627
297,12628
297,12628
297,12630
296,12630
296,12631
296,12631
295,12632
295,12632
295,12633
294,12634
294,12634
294,12635
293,12635
293,12636
293,12636
293,12637
293,12637
293,12638
293,12638
294,12639
294,12640
294,12640
295,12641
295,12641
296,12642
297,12642
297,12643
298,12643
298,12644
299,12644
300,12645
300,12645
300,12646
300,12647
300,12647
300,12648
299,12648
299,12649
299,12649
299,12650
299,12650
298,12651
298,12651
298,12652
297,12653
297,12653
296,12654
296,12654
295,12655
295,12655
295,12656
295,12656
295,12657
295,12657
295,12658
295,12659
296,12659
297,12660
297,12660
297,12661
298,12661
298,12662
299,12662
300,12663
300,12663
301,12664
301,12664
302,12665
302,12666
301,12666
301,12667
301,12667
301,12668
301,12668
300,12669
300,12669
299,12670
299,12670
299,12672
298,12673
298,12673
298,12674
297,12674
297,12675
297,12675
296,12676
296,12676
296,12677
295,12677
296,12678
296,12679
296,12679
297,12680
297,12680
297,12681
297,12681
299,12682
299,12682
299,12683
300,12683
301,12684
301,12684
302,12685
302,12686
302,12686
302,12687
302,12687
302,12688
301,12688
301,12689
301,12689
300,12690
300,12690
300,12691
299,12692
299,12692
299,12693
298,12693
298,12694
297,12694
297,12695
297,12695
297,12696
297,12696
297,12697
297,12698
297,12698
297,12699
298,12699
298,12700
299,12700
299,12701
300,12701
300,12702
301,12702
302,12703
302,12703
303,12704
303,12705
304,12705
304,12706
303,12706
304,12707
304,12707
303,12708
304,12708
303,12709
303,12709
302,12710
302,12711
302,12711
301,12712
301,12712
301,12713
301,12713
300,12715
300,12715
300,12716
300,12716
300,12717
300,12718
300,12718
300,12719
301,12719
301,12720
302,12720
302,12721
303,12721
304,12722
304,12722
305,12723
306,12723
306,12724
307,12725
308,12725
308,12726
308,12726
309,12727
309,12727
309,12728
308,12728
308,12729
308,12729
307,12730
307,12731
307,12731
307,12732
306,12732
306,12733
306,12733
305,12734
305,12734
305,12735
305,12735
304,12736
305,12737
304,12737
305,12738
304,12738
305,12739
305,12739
