t;emg
18360;748
18361;748
18362;747
18363;746
18364;742
18365;741
18366;739
18367;738
18368;737
18369;737
18370;737
18371;737
18372;737
18373;738
18374;738
18375;740
18376;741
18377;742
18378;744
18379;745
18380;745
18381;746
18382;748
18383;749
18384;750
18385;750
18386;750
18387;750
18388;750
18389;750
18390;750
18391;750
18392;749
18393;748
18394;748
18395;746
18396;745
18397;745
18398;745
18399;745
18400;745
18401;745
18402;746
18403;746
18404;747
18405;748
18406;749
18407;750
18408;750
18409;750
18410;751
18411;751
18412;752
18413;752
18414;752
18415;753
18416;753
18417;752
18418;752
18419;752
18420;752
18421;752
18422;752
18423;752
18424;752
18425;752
18426;752
18427;752
18428;752
18429;752
18430;752
18431;753
18432;753
18433;753
18434;753
18435;753
18436;753
18437;753
18438;754
18439;754
18440;755
18441;755
18442;755
18443;755
18444;756
18445;756
18446;757
18447;757
18448;757
18449;757
18450;758
18451;758
18452;758
18453;758
18454;757
18455;757
18456;757
18457;757
18458;757
18459;757
18460;757
18461;756
18462;756
18463;755
18464;755
18465;754
18466;754
18467;754
18468;753
18469;752
18470;752
18471;752
18472;752
18473;751
18474;750
18475;750
18476;749
18477;749
18478;749
18479;749
18480;748
18481;748
18482;748
18483;748
18484;748
18485;747
18486;748
18487;748
18488;748
18489;748
18490;748
18491;749
18492;749
18493;749
18494;748
18495;748
18496;748
18497;748
18498;748
18499;748
18500;748
18501;747
18502;747
18503;747
18504;747
18505;747
18506;747
18507;747
18508;746
18509;746
18510;745
18511;743
18512;741
18513;740
18514;739
18515;738
18516;738
18517;738
18518;737
18519;737
18520;737
18521;738
18522;738
18523;739
18524;740
18525;740
18526;741
18527;742
18528;743
18529;744
18530;746
18531;747
18532;748
18533;749
18534;750
18535;750
18536;751
18537;751
18538;751
18539;751
18540;752
18541;752
18542;752
18543;753
18544;753
18545;753
18546;752
18547;752
18548;751
18549;749
18550;747
18551;747
18552;746
18553;745
18554;745
18555;745
18556;744
18557;744
18558;744
18559;744
18560;745
18561;744
18562;745
18563;745
18564;745
18565;745
18566;745
18567;745
18568;745
18569;746
18570;746
18571;747
18572;747
18573;748
18574;747
18575;746
18576;745
18577;744
18578;744
18579;744
18580;743
18581;744
18582;744
18583;744
18584;745
18585;746
18586;747
18587;748
18588;749
18589;749
18590;749
18591;749
18592;749
18593;749
18594;749
18595;748
18596;748
18597;747
18598;747
18599;747
18600;747
18601;746
18602;746
18603;745
18604;743
18605;742
18606;741
18607;740
18608;740
18609;739
18610;738
18611;737
18612;737
18613;736
18614;735
18615;735
18616;735
18617;734
18618;735
18619;735
18620;735
18621;735
18622;736
18623;737
18624;738
18625;738
18626;739
18627;740
18628;741
18629;744
18630;745
18631;746
18632;747
18633;748
18634;749
18635;751
18636;752
18637;752
18638;753
18639;753
18640;754
18641;754
18642;754
18643;754
18644;754
18645;754
18646;754
18647;754
18648;754
18649;754
18650;754
18651;754
18652;754
18653;753
18654;753
18655;753
18656;753
18657;753
18658;753
18659;754
18660;754
18661;754
18662;755
18663;755
18664;755
18665;755
18666;756
18667;756
18668;756
18669;756
18670;756
18671;756
18672;757
18673;757
18674;757
18675;757
18676;757
18677;757
18678;757
18679;757
18680;757
18681;757
18682;757
18683;757
18684;756
18685;755
18686;755
18687;755
18688;754
18689;754
18690;753
18691;753
18692;753
18693;752
18694;752
18695;752
18696;751
18697;751
18698;750
18699;750
18700;750
18701;749
18702;748
18703;747
18704;747
18705;746
18706;746
18707;746
18708;746
18709;745
18710;745
18711;745
18712;745
18713;745
18714;745
18715;745
18716;745
18717;744
18718;744
18719;744
18720;743
18721;743
18722;743
18723;743
18724;743
18725;742
18726;742
18727;740
18728;739
18729;738
18730;737
18731;736
18732;736
18733;735
18734;735
18735;735
18736;735
18737;734
18738;735
18739;735
18740;736
18741;736
18742;737
18743;738
18744;738
18745;739
18746;740
18747;741
18748;742
18749;741
18750;742
18751;742
18752;742
18753;741
18754;742
18755;741
18756;741
18757;742
18758;741
18759;741
18760;741
18761;741
18762;742
18763;742
18764;742
18765;743
18766;743
18767;743
18768;743
18769;742
18770;742
18771;740
18772;739
18773;738
18774;737
18775;737
18776;736
18777;736
18778;736
18779;737
18780;737
18781;738
18782;738
18783;740
18784;741
18785;743
18786;743
18787;744
18788;745
18789;748
18790;748
18791;749
18792;750
18793;751
18794;751
18795;752
18796;752
18797;752
18798;751
18799;751
18800;750
18801;749
18802;748
18803;747
18804;746
18805;746
18806;745
18807;745
18808;745
18809;745
18810;745
18811;746
18812;746
18813;746
18814;746
18815;747
18816;747
18817;747
18818;747
18819;748
18820;748
18821;748
18822;749
18823;749
18824;749
18825;750
18826;750
18827;750
18828;751
18829;751
18830;751
18831;751
18832;752
18833;752
18834;752
18835;752
18836;751
18837;751
18838;751
18839;750
18840;751
18841;751
18842;750
18843;750
18844;750
18845;748
18846;748
18847;747
18848;746
18849;745
18850;744
18851;743
18852;743
18853;742
18854;742
18855;741
18856;741
18857;741
18858;741
18859;741
18860;742
18861;742
18862;742
18863;744
18864;744
18865;744
18866;744
18867;744
18868;744
18869;744
18870;744
18871;744
18872;744
18873;744
18874;744
18875;744
18876;745
18877;745
18878;745
18879;746
18880;745
18881;745
18882;745
18883;744
18884;744
18885;744
18886;744
18887;744
18888;744
18889;744
18890;744
18891;744
18892;744
18893;744
18894;744
18895;744
18896;744
18897;744
18898;745
18899;745
18900;745
18901;745
18902;745
18903;745
18904;744
18905;744
18906;744
18907;744
18908;744
18909;744
18910;744
18911;744
18912;744
18913;745
18914;745
18915;745
18916;745
18917;745
18918;746
18919;746
18920;746
18921;746
18922;746
18923;746
18924;746
18925;745
18926;745
18927;744
18928;743
18929;742
18930;742
18931;741
18932;740
18933;740
18934;738
18935;737
18936;736
18937;735
18938;733
18939;732
18940;731
18941;731
18942;731
18943;732
18944;733
18945;734
18946;734
18947;735
18948;736
18949;737
18950;738
18951;741
18952;742
18953;743
18954;744
18955;745
18956;746
18957;747
18958;747
18959;748
18960;748
18961;748
18962;749
18963;748
18964;747
18965;746
18966;746
18967;745
18968;745
18969;744
18970;744
18971;744
18972;744
18973;744
18974;744
18975;744
18976;745
18977;746
18978;746
18979;747
18980;747
18981;748
18982;749
18983;750
18984;750
18985;751
18986;751
18987;751
18988;751
18989;751
18990;751
18991;751
18992;750
18993;751
18994;751
18995;751
18996;751
18997;750
18998;750
18999;749
19000;749
19001;749
19002;748
19003;748
19004;748
19005;747
19006;748
19007;747
19008;747
19009;747
19010;747
19011;747
19012;748
19013;749
19014;749
19015;749
19016;750
19017;751
19018;751
19019;752
19020;752
19021;753
19022;754
19023;754
19024;754
19025;754
19026;753
19027;753
19028;752
19029;752
19030;752
19031;752
19032;752
19033;752
19034;752
19035;752
19036;752
19037;752
19038;753
19039;753
19040;753
19041;753
19042;754
19043;754
19044;754
19045;754
19046;754
19047;754
19048;754
19049;753
19050;753
19051;753
19052;753
19053;752
19054;752
19055;752
19056;752
19057;751
19058;751
19059;751
19060;751
19061;750
19062;750
19063;750
19064;750
19065;749
19066;749
19067;749
19068;749
19069;748
19070;748
19071;747
19072;747
19073;747
19074;747
19075;747
19076;747
19077;747
19078;747
19079;747
19080;747
19081;748
19082;748
19083;748
19084;748
19085;748
19086;749
19087;748
19088;748
19089;748
19090;748
19091;748
19092;748
19093;748
19094;748
19095;748
19096;747
19097;747
19098;747
19099;747
19100;746
19101;746
19102;746
19103;746
19104;745
19105;745
19106;745
19107;745
19108;745
19109;745
19110;745
19111;745
19112;744
19113;744
19114;744
19115;744
19116;744
19117;744
19118;745
19119;745
19120;745
19121;746
19122;746
19123;747
19124;747
19125;748
19126;748
19127;749
19128;748
19129;748
19130;748
19131;748
19132;748
19133;748
19134;747
19135;747
19136;747
19137;747
19138;747
19139;747
19140;748
19141;748
19142;748
19143;746
19144;745
19145;744
19146;742
19147;741
19148;739
19149;737
19150;735
19151;734
19152;734
19153;733
19154;733
19155;732
19156;732
19157;733
19158;733
19159;735
19160;736
19161;738
19162;739
19163;740
19164;741
19165;742
19166;743
19167;744
19168;746
19169;748
19170;748
19171;749
19172;750
19173;751
19174;752
19175;752
19176;753
19177;754
19178;755
19179;755
19180;756
19181;757
19182;757
19183;758
19184;758
19185;759
19186;759
19187;760
19188;760
19189;760
19190;760
19191;761
19192;761
19193;761
19194;762
19195;762
19196;762
19197;762
19198;762
19199;760
19200;759
19201;758
19202;757
19203;756
19204;755
19205;753
19206;752
19207;752
19208;751
19209;751
19210;751
19211;752
19212;752
19213;752
19214;753
19215;753
19216;754
19217;755
19218;755
19219;756
19220;757
19221;757
19222;757
19223;758
19224;759
19225;760
19226;760
19227;760
19228;761
19229;761
19230;762
19231;762
19232;762
19233;761
19234;761
19235;761
19236;760
19237;760
19238;759
19239;759
19240;758
19241;758
19242;757
19243;756
19244;756
19245;755
19246;754
19247;754
19248;752
19249;752
19250;751
19251;750
19252;749
19253;747
19254;743
19255;741
19256;739
19257;738
19258;737
19259;736
19260;736
19261;736
19262;736
19263;736
19264;737
19265;738
19266;739
19267;740
19268;741
19269;742
19270;744
19271;744
19272;746
19273;748
19274;748
19275;750
19276;750
19277;751
19278;752
19279;754
19280;755
19281;755
19282;755
19283;756
19284;756
19285;756
19286;755
19287;755
19288;756
19289;755
19290;755
19291;755
19292;755
19293;755
19294;754
19295;755
19296;755
19297;755
19298;755
19299;755
19300;755
19301;755
19302;755
19303;755
19304;755
19305;755
19306;754
19307;754
19308;754
19309;753
19310;753
19311;753
19312;753
19313;753
19314;753
19315;753
19316;753
19317;753
19318;752
19319;752
19320;752
19321;752
19322;753
19323;753
19324;753
19325;753
19326;754
19327;754
19328;754
19329;755
19330;756
19331;756
19332;757
19333;757
19334;757
19335;758
19336;758
19337;758
19338;758
19339;758
19340;759
19341;759
19342;759
19343;759
19344;759
19345;759
19346;759
19347;758
19348;759
19349;758
19350;757
19351;756
19352;755
19353;752
19354;751
19355;749
19356;748
19357;746
19358;745
19359;742
19360;740
19361;739
19362;739
19363;739
19364;739
19365;739
19366;740
19367;741
19368;742
19369;744
19370;745
19371;746
19372;749
19373;750
19374;752
19375;753
19376;754
19377;756
19378;758
19379;759
19380;760
19381;760
19382;761
19383;761
19384;762
19385;761
19386;761
19387;760
19388;759
19389;758
19390;758
19391;756
19392;756
19393;756
19394;756
19395;755
19396;756
19397;756
19398;757
19399;758
19400;759
19401;760
19402;761
19403;762
19404;763
19405;764
19406;765
19407;765
19408;765
19409;765
19410;765
19411;764
19412;763
19413;762
19414;761
19415;761
19416;760
19417;759
19418;759
19419;758
19420;757
19421;757
19422;755
19423;754
19424;754
19425;752
19426;752
19427;751
19428;749
19429;748
19430;748
19431;748
19432;748
19433;748
19434;748
19435;748
19436;749
19437;749
19438;750
19439;751
19440;753
19441;754
19442;754
19443;755
19444;756
19445;757
19446;759
19447;760
19448;760
19449;761
19450;761
19451;762
19452;761
19453;761
19454;761
19455;761
19456;761
19457;762
19458;762
19459;762
19460;761
19461;761
19462;761
19463;761
19464;761
19465;761
19466;761
19467;761
19468;761
19469;760
19470;759
19471;758
19472;756
19473;755
19474;755
19475;755
19476;755
19477;755
19478;755
19479;755
19480;756
19481;756
19482;757
19483;757
19484;758
19485;758
19486;758
19487;759
19488;758
19489;758
19490;757
19491;757
19492;756
19493;755
19494;755
19495;755
19496;754
19497;754
19498;754
19499;754
19500;753
19501;753
19502;752
19503;751
19504;751
19505;751
19506;750
19507;750
19508;750
19509;750
19510;750
19511;750
19512;750
19513;750
19514;751
19515;751
19516;751
19517;751
19518;752
19519;752
19520;752
19521;751
19522;751
19523;751
19524;751
19525;751
19526;751
19527;751
19528;751
19529;751
19530;751
19531;751
19532;751
19533;752
19534;752
19535;753
19536;754
19537;754
19538;755
19539;756
19540;756
19541;757
19542;757
19543;758
19544;758
19545;759
19546;759
19547;759
19548;759
19549;759
19550;759
19551;758
19552;758
19553;757
19554;756
19555;756
19556;755
19557;754
19558;753
19559;753
19560;752
19561;752
19562;752
19563;752
19564;752
19565;753
19566;753
19567;753
19568;754
19569;754
19570;756
19571;756
19572;756
19573;757
19574;757
19575;757
19576;757
19577;757
19578;757
19579;757
19580;756
19581;756
19582;755
19583;754
19584;753
19585;752
19586;751
19587;751
19588;750
19589;749
19590;749
19591;748
19592;747
19593;746
19594;744
19595;743
19596;742
19597;742
19598;741
19599;741
19600;740
19601;739
19602;739
19603;740
19604;740
19605;741
19606;742
19607;744
19608;744
19609;745
19610;746
19611;746
19612;746
19613;746
19614;746
19615;746
19616;746
19617;746
19618;746
19619;745
19620;745
19621;745
19622;745
19623;745
19624;745
19625;744
19626;744
19627;744
19628;744
19629;744
19630;744
19631;744
19632;744
19633;744
19634;745
19635;745
19636;745
19637;746
19638;746
19639;745
19640;745
19641;745
19642;744
19643;744
19644;743
19645;743
19646;743
19647;742
19648;742
19649;742
19650;742
19651;742
19652;741
19653;741
19654;741
19655;741
19656;742
19657;742
19658;742
19659;743
19660;743
19661;743
19662;744
19663;745
19664;746
19665;746
19666;747
19667;747
19668;748
19669;749
19670;749
19671;750
19672;750
19673;750
19674;750
19675;749
19676;749
19677;748
19678;747
19679;746
19680;745
19681;743
19682;742
19683;742
19684;741
19685;740
19686;740
19687;740
19688;740
19689;740
19690;740
19691;740
19692;740
19693;741
19694;742
19695;742
19696;743
19697;744
19698;744
19699;745
19700;746
19701;746
19702;747
19703;747
19704;748
19705;748
19706;748
19707;749
19708;749
19709;749
19710;749
19711;749
19712;750
19713;750
19714;749
19715;749
19716;749
19717;749
19718;749
19719;748
19720;748
19721;747
19722;747
19723;746
19724;745
19725;744
19726;744
19727;744
19728;743
19729;743
19730;743
19731;743
19732;744
19733;744
19734;744
19735;745
19736;745
19737;745
19738;746
19739;746
19740;746
19741;747
19742;747
19743;747
19744;747
19745;747
19746;747
19747;747
19748;747
19749;747
19750;747
19751;747
19752;746
19753;746
19754;745
19755;745
19756;744
19757;742
19758;741
19759;739
19760;737
19761;736
19762;733
19763;732
19764;732
19765;732
19766;731
19767;732
19768;732
19769;733
19770;733
19771;734
19772;735
19773;735
19774;734
19775;734
19776;733
19777;733
19778;733
19779;733
19780;733
19781;734
19782;734
19783;735
19784;736
19785;736
19786;737
19787;738
19788;738
19789;738
19790;738
19791;738
19792;738
19793;738
19794;738
19795;738
19796;738
19797;738
19798;738
19799;739
19800;739
19801;740
19802;740
19803;741
19804;741
19805;742
19806;742
19807;742
19808;743
19809;743
19810;742
19811;741
19812;740
19813;740
19814;739
19815;739
19816;739
19817;739
19818;739
19819;739
19820;740
19821;740
19822;741
19823;741
19824;743
19825;743
19826;744
19827;744
19828;745
19829;746
19830;746
19831;747
19832;747
19833;747
19834;748
19835;748
19836;749
19837;749
19838;749
19839;749
19840;749
19841;749
19842;749
19843;748
19844;747
19845;747
19846;746
19847;745
19848;744
19849;742
19850;741
19851;741
19852;740
19853;739
19854;739
19855;738
19856;738
19857;737
19858;737
19859;737
19860;737
19861;738
19862;738
19863;738
19864;738
19865;738
19866;739
19867;739
19868;741
19869;741
19870;741
19871;741
19872;741
19873;741
19874;741
19875;741
19876;741
19877;741
19878;741
19879;742
19880;742
19881;742
19882;741
19883;741
19884;741
19885;742
19886;742
19887;742
19888;742
19889;742
19890;743
19891;743
19892;743
19893;744
19894;744
19895;745
19896;746
19897;747
19898;748
19899;749
19900;750
19901;751
19902;751
19903;752
19904;753
19905;754
19906;755
19907;755
19908;756
19909;756
19910;757
19911;757
19912;758
19913;758
19914;757
19915;757
19916;756
19917;754
19918;753
19919;752
19920;750
19921;749
19922;747
19923;744
19924;743
19925;742
19926;741
19927;740
19928;740
19929;740
19930;740
19931;740
19932;740
19933;740
19934;741
19935;742
19936;744
19937;745
19938;747
19939;748
19940;749
19941;750
19942;752
19943;753
19944;754
19945;755
19946;756
19947;756
19948;758
19949;758
19950;759
19951;759
19952;759
19953;759
19954;760
19955;760
19956;760
19957;760
19958;759
19959;759
19960;755
19961;752
19962;750
19963;747
19964;745
19965;743
19966;742
19967;739
19968;738
19969;738
19970;738
19971;738
19972;739
19973;740
19974;741
19975;742
19976;743
19977;745
19978;746
19979;749
19980;751
19981;752
19982;754
19983;754
19984;755
19985;757
19986;758
19987;758
19988;759
19989;760
19990;760
19991;761
19992;761
19993;762
19994;762
19995;762
19996;762
19997;762
19998;762
19999;762
20000;762
20001;762
20002;762
20003;762
20004;761
20005;761
20006;761
20007;761
20008;761
20009;760
20010;759
20011;758
20012;757
20013;757
20014;756
20015;756
20016;755
20017;755
20018;754
20019;754
20020;754
20021;754
20022;754
20023;755
20024;755
20025;756
20026;757
20027;757
20028;758
20029;759
20030;760
20031;761
20032;761
20033;762
20034;763
20035;763
20036;763
20037;764
20038;764
20039;764
20040;764
20041;764
20042;763
20043;763
20044;762
20045;761
20046;760
20047;758
20048;756
20049;756
20050;755
20051;754
20052;754
20053;753
20054;754
20055;754
20056;754
20057;755
20058;755
20059;756
20060;757
